id bigserial;origen_libro_id;origen_capitulo;origen_versiculo;destino_libro_id;destino_capitulo;destino_versiculo;llave_unica text
;10;12;13;23;38;17;10_12_13_23_38_17
;10;12;13;23;43;24;10_12_13_23_43_24
;10;12;13;23;44;22;10_12_13_23_44_22
;10;12;13;23;6;5;10_12_13_23_6_5
;10;12;13;23;6;7;10_12_13_23_6_7
;10;12;13;25;3;32;10_12_13_25_3_32
;10;12;13;3;20;10;10_12_13_3_20_10
;10;12;13;3;24;17;10_12_13_3_24_17
;10;12;13;33;7;18;10_12_13_33_7_18
;10;12;13;33;7;19;10_12_13_33_7_19
;10;12;13;38;3;4;10_12_13_38_3_4
;10;12;13;40;14;10;10_12_13_40_14_10
;10;12;13;40;14;3;10_12_13_40_14_3
;10;12;13;40;14;5;10_12_13_40_14_5
;10;12;13;42;15;21;10_12_13_42_15_21
;10;12;13;4;35;31;10_12_13_4_35_31
;10;12;13;4;35;33;10_12_13_4_35_33
;10;12;13;44;13;38;10_12_13_44_13_38
;10;12;13;44;13;39;10_12_13_44_13_39
;10;12;13;44;2;37;10_12_13_44_2_37
;10;12;13;45;8;33;10_12_13_45_8_33
;10;12;13;45;8;34;10_12_13_45_8_34
;10;12;13;58;9;26;10_12_13_58_9_26
;10;12;13;62;1;7;10_12_13_62_1_7
;10;12;13;62;2;1;10_12_13_62_2_1
;10;12;13;66;1;5;10_12_13_66_1_5
;10;12;13;9;15;20;10_12_13_9_15_20
;10;12;13;9;15;24;10_12_13_9_15_24
;10;12;13;9;15;25;10_12_13_9_15_25
;10;12;13;9;15;30;10_12_13_9_15_30
;10;12;14;16;5;9;10_12_14_16_5_9
;10;12;14;19;74;10;10_12_14_19_74_10
;10;12;14;19;89;31;10_12_14_19_89_31
;10;12;14;19;89;33;10_12_14_19_89_33
;10;12;14;19;94;12;10_12_14_19_94_12
;10;12;14;20;3;11;10_12_14_20_3_11
;10;12;14;20;3;12;10_12_14_20_3_12
;10;12;14;23;52;5;10_12_14_23_52_5
;10;12;14;26;36;20;10_12_14_26_36_20
;10;12;14;26;36;23;10_12_14_26_36_23
;10;12;14;30;3;2;10_12_14_30_3_2
;10;12;14;40;18;7;10_12_14_40_18_7
;10;12;14;45;2;24;10_12_14_45_2_24
;10;12;14;46;11;32;10_12_14_46_11_32
;10;12;14;58;12;6;10_12_14_58_12_6
;10;12;14;66;3;19;10_12_14_66_3_19
;10;12;15;12;15;5;10_12_15_12_15_5
;10;12;15;14;13;20;10_12_15_14_13_20
;10;12;15;19;104;29;10_12_15_19_104_29
;10;12;15;44;12;23;10_12_15_44_12_23
;10;12;15;5;32;39;10_12_15_5_32_39
;10;12;15;9;25;38;10_12_15_9_25_38
;10;12;15;9;26;10;10_12_15_9_26_10
;10;12;16;10;12;22;10_12_16_10_12_22
;10;12;16;10;13;31;10_12_16_10_13_31
;10;12;16;11;21;27;10_12_16_11_21_27
;10;12;16;17;4;16;10_12_16_17_4_16
;10;12;16;18;20;12;10_12_16_18_20_12
;10;12;16;18;20;14;10_12_16_18_20_14
;10;12;16;19;50;15;10_12_16_19_50_15
;10;12;16;19;69;10;10_12_16_19_69_10
;10;12;16;23;22;12;10_12_16_23_22_12
;10;12;16;23;26;16;10_12_16_23_26_16
;10;12;16;29;2;12;10_12_16_29_2_12
;10;12;16;29;2;14;10_12_16_29_2_14
;10;12;16;32;3;9;10_12_16_32_3_9
;10;12;16;44;9;9;10_12_16_44_9_9
;10;12;17;10;3;35;10_12_17_10_3_35
;10;12;17;9;28;23;10_12_17_9_28_23
;10;12;18;4;20;15;10_12_18_4_20_15
;10;12;2;10;12;8;10_12_2_10_12_8
;10;12;2;10;15;16;10_12_2_10_15_16
;10;12;2;10;3;2;10_12_2_10_3_2
;10;12;2;10;3;5;10_12_2_10_3_5
;10;12;2;10;5;13;10_12_2_10_5_13
;10;12;2;10;5;16;10_12_2_10_5_16
;10;12;2;18;1;3;10_12_2_18_1_3
;10;1;22;23;34;6;10_1_22_23_34_6
;10;1;22;23;34;7;10_1_22_23_34_7
;10;1;22;5;32;42;10_1_22_5_32_42
;10;1;22;9;14;14;10_1_22_9_14_14
;10;1;22;9;14;6;10_1_22_9_14_6
;10;1;22;9;18;4;10_1_22_9_18_4
;10;12;20;10;6;17;10_12_20_10_6_17
;10;12;20;10;7;18;10_12_20_10_7_18
;10;12;20;18;1;20;10_12_20_18_1_20
;10;12;20;18;2;10;10_12_20_18_2_10
;10;12;20;19;39;9;10_12_20_19_39_9
;10;12;20;21;9;8;10_12_20_21_9_8
;10;12;20;25;3;39;10_12_20_25_3_39
;10;12;20;25;3;41;10_12_20_25_3_41
;10;12;20;40;6;17;10_12_20_40_6_17
;10;12;20;8;3;3;10_12_20_8_3_3
;10;12;21;46;2;15;10_12_21_46_2_15
;10;12;22;23;38;1;10_12_22_23_38_1
;10;12;22;23;38;3;10_12_22_23_38_3
;10;12;22;23;38;5;10_12_22_23_38_5
;10;12;22;29;1;14;10_12_22_29_1_14
;10;12;22;29;2;14;10_12_22_29_2_14
;10;12;22;30;5;15;10_12_22_30_5_15
;10;12;22;32;1;6;10_12_22_32_1_6
;10;12;22;32;3;10;10_12_22_32_3_10
;10;12;22;32;3;9;10_12_22_32_3_9
;10;12;22;59;4;10;10_12_22_59_4_10
;10;12;22;59;4;9;10_12_22_59_4_9
;10;12;23;1;37;35;10_12_23_1_37_35
;10;12;23;18;30;23;10_12_23_18_30_23
;10;12;23;18;7;10;10_12_23_18_7_10
;10;12;23;18;7;8;10_12_23_18_7_8
;10;12;23;42;23;43;10_12_23_42_23_43
;10;12;24;10;7;12;10_12_24_10_7_12
;10;12;24;13;22;10;10_12_24_13_22_10
;10;12;24;13;22;9;10_12_24_13_22_9
;10;12;24;13;28;5;10_12_24_13_28_5
;10;12;24;13;28;6;10_12_24_13_28_6
;10;12;24;13;29;1;10_12_24_13_29_1
;10;12;24;13;3;5;10_12_24_13_3_5
;10;12;24;40;1;6;10_12_24_40_1_6
;10;12;25;10;12;1;10_12_25_10_12_1
;10;12;25;10;12;14;10_12_25_10_12_14
;10;12;25;10;7;4;10_12_25_10_7_4
;10;12;25;11;1;11;10_12_25_11_1_11
;10;12;25;11;1;23;10_12_25_11_1_23
;10;12;25;16;13;26;10_12_25_16_13_26
;10;12;25;40;17;5;10_12_25_40_17_5
;10;12;25;40;3;17;10_12_25_40_3_17
;10;12;26;10;11;25;10_12_26_10_11_25
;10;12;26;13;20;1;10_12_26_13_20_1
;10;12;26;13;20;3;10_12_26_13_20_3
;10;12;26;5;3;11;10_12_26_5_3_11
;10;12;27;10;11;1;10_12_27_10_11_1
;10;12;27;26;21;20;10_12_27_26_21_20
;10;12;27;5;3;11;10_12_27_5_3_11
;10;12;28;43;7;18;10_12_28_43_7_18
;10;12;3;10;11;3;10_12_3_10_11_3
;10;1;23;10;2;18;10_1_23_10_2_18
;10;1;23;10;23;20;10_1_23_10_23_20
;10;1;23;13;12;8;10_1_23_13_12_8
;10;1;23;18;9;26;10_1_23_18_9_26
;10;1;23;20;30;30;10_1_23_20_30_30
;10;12;3;20;5;18;10_12_3_20_5_18
;10;12;3;20;5;19;10_12_3_20_5_19
;10;1;23;24;4;13;10_1_23_24_4_13
;10;1;23;25;4;19;10_1_23_25_4_19
;10;12;3;33;7;5;10_12_3_33_7_5
;10;12;3;5;13;6;10_12_3_5_13_6
;10;1;23;5;28;49;10_1_23_5_28_49
;10;1;23;7;14;18;10_1_23_7_14_18
;10;1;23;9;18;1;10_1_23_9_18_1
;10;1;23;9;20;2;10_1_23_9_20_2
;10;1;23;9;31;1;10_1_23_9_31_1
;10;1;23;9;31;5;10_1_23_9_31_5
;10;12;30;13;20;2;10_12_30_13_20_2
;10;12;31;10;8;2;10_12_31_10_8_2
;10;12;31;13;20;3;10_12_31_13_20_3
;10;12;31;19;21;8;10_12_31_19_21_8
;10;12;31;19;21;9;10_12_31_19_21_9
;10;12;31;30;1;3;10_12_31_30_1_3
;10;12;4;10;11;3;10_12_4_10_11_3
;10;12;4;10;11;4;10_12_4_10_11_4
;10;12;4;1;18;2;10_12_4_1_18_2
;10;12;4;1;18;7;10_12_4_1_18_7
;10;1;24;19;68;12;10_1_24_19_68_12
;10;1;24;20;31;21;10_1_24_20_31_21
;10;1;24;23;3;16;10_1_24_23_3_16
;10;1;24;23;3;26;10_1_24_23_3_26
;10;1;24;24;2;32;10_1_24_24_2_32
;10;1;24;54;2;10;10_1_24_54_2_10
;10;1;24;54;2;9;10_1_24_54_2_9
;10;12;4;59;1;14;10_12_4_59_1_14
;10;1;24;60;3;3;10_1_24_60_3_3
;10;1;24;60;3;5;10_1_24_60_3_5
;10;1;24;7;5;30;10_1_24_7_5_30
;10;1;25;10;1;19;10_1_25_10_1_19
;10;1;25;10;1;27;10_1_25_10_1_27
;10;12;5;1;38;24;10_12_5_1_38_24
;10;1;25;25;5;16;10_1_25_25_5_16
;10;12;5;42;6;41;10_12_5_42_6_41
;10;12;5;42;6;42;10_12_5_42_6_42
;10;12;5;42;9;55;10_12_5_42_9_55
;10;12;5;45;2;1;10_12_5_45_2_1
;10;1;25;7;5;18;10_1_25_7_5_18
;10;1;25;9;14;13;10_1_25_9_14_13
;10;1;25;9;14;15;10_1_25_9_14_15
;10;12;5;9;14;39;10_12_5_9_14_39
;10;12;5;9;20;31;10_12_5_9_20_31
;10;12;5;9;25;21;10_12_5_9_25_21
;10;12;5;9;25;22;10_12_5_9_25_22
;10;12;5;9;26;16;10_12_5_9_26_16
;10;12;6;20;6;31;10_12_6_20_6_31
;10;12;6;2;22;1;10_12_6_2_22_1
;10;12;6;42;19;8;10_12_6_42_19_8
;10;12;6;59;2;13;10_12_6_59_2_13
;10;1;26;9;18;1;10_1_26_9_18_1
;10;1;26;9;18;4;10_1_26_9_18_4
;10;1;26;9;19;2;10_1_26_9_19_2
;10;1;26;9;20;17;10_1_26_9_20_17
;10;1;26;9;20;41;10_1_26_9_20_41
;10;1;26;9;23;16;10_1_26_9_23_16
;10;1;27;10;1;19;10_1_27_10_1_19
;10;1;27;10;1;25;10_1_27_10_1_25
;10;12;7;10;22;1;10_12_7_10_22_1
;10;12;7;10;22;49;10_12_7_10_22_49
;10;12;7;10;7;8;10_12_7_10_7_8
;10;12;7;11;18;18;10_12_7_11_18_18
;10;12;7;11;20;42;10_12_7_11_20_42
;10;12;7;11;21;19;10_12_7_11_21_19
;10;12;7;11;21;20;10_12_7_11_21_20
;10;1;27;12;13;14;10_1_27_12_13_14
;10;1;27;12;2;12;10_1_27_12_2_12
;10;12;7;19;18;1;10_12_7_19_18_1
;10;1;27;19;46;9;10_1_27_19_46_9
;10;1;27;26;39;10;10_1_27_26_39_10
;10;1;27;26;39;9;10_1_27_26_39_9
;10;12;7;40;14;14;10_12_7_40_14_14
;10;12;7;9;13;13;10_12_7_9_13_13
;10;12;7;9;15;17;10_12_7_9_15_17
;10;12;7;9;16;13;10_12_7_9_16_13
;10;12;7;9;18;11;10_12_7_9_18_11
;10;12;7;9;18;21;10_12_7_9_18_21
;10;12;7;9;19;10;10_12_7_9_19_10
;10;12;7;9;19;15;10_12_7_9_19_15
;10;12;7;9;23;14;10_12_7_9_23_14
;10;12;7;9;23;26;10_12_7_9_23_26
;10;12;7;9;23;28;10_12_7_9_23_28
;10;12;7;9;23;7;10_12_7_9_23_7
;10;12;8;10;12;11;10_12_8_10_12_11
;10;12;8;10;2;4;10_12_8_10_2_4
;10;12;8;10;5;5;10_12_8_10_5_5
;10;12;8;10;7;19;10_12_8_10_7_19
;10;12;8;10;9;7;10_12_8_10_9_7
;10;12;8;11;2;22;10_12_8_11_2_22
;10;12;8;19;84;11;10_12_8_19_84_11
;10;12;8;19;86;15;10_12_8_19_86_15
;10;12;8;45;8;32;10_12_8_45_8_32
;10;12;8;9;15;19;10_12_8_9_15_19
;10;12;9;10;11;14;10_12_9_10_11_14
;10;12;9;10;11;27;10_12_9_10_11_27
;10;12;9;10;11;4;10_12_9_10_11_4
;10;12;9;10;12;10;10_12_9_10_12_10
;10;12;9;14;33;6;10_12_9_14_33_6
;10;12;9;19;139;1;10_12_9_19_139_1
;10;12;9;19;139;2;10_12_9_19_139_2
;10;12;9;1;9;5;10_12_9_1_9_5
;10;12;9;19;51;4;10_12_9_19_51_4
;10;12;9;1;9;6;10_12_9_1_9_6
;10;12;9;19;90;8;10_12_9_19_90_8
;10;12;9;2;20;13;10_12_9_2_20_13
;10;12;9;2;20;14;10_12_9_2_20_14
;10;12;9;23;5;24;10_12_9_23_5_24
;10;12;9;24;18;10;10_12_9_24_18_10
;10;12;9;30;2;4;10_12_9_30_2_4
;10;12;9;4;15;30;10_12_9_4_15_30
;10;12;9;4;15;31;10_12_9_4_15_31
;10;12;9;58;10;28;10_12_9_58_10_28
;10;12;9;58;10;29;10_12_9_58_10_29
;10;12;9;9;15;19;10_12_9_9_15_19
;10;12;9;9;15;23;10_12_9_9_15_23
;10;1;3;12;5;25;10_1_3_12_5_25
;10;1;3;18;1;15;10_1_3_18_1_15
;10;1;3;18;1;19;10_1_3_18_1_19
;10;13;1;10;11;2;10_13_1_10_11_2
;10;13;1;10;13;15;10_13_1_10_13_15
;10;13;1;10;14;27;10_13_1_10_14_27
;10;13;1;10;3;2;10_13_1_10_3_2
;10;13;1;10;3;3;10_13_1_10_3_3
;10;13;1;11;11;1;10_13_1_11_11_1
;10;13;1;1;29;18;10_13_1_1_29_18
;10;13;1;1;29;20;10_13_1_1_29_20
;10;13;1;13;3;2;10_13_1_13_3_2
;10;13;1;13;3;9;10_13_1_13_3_9
;10;13;1;1;34;3;10_13_1_1_34_3
;10;13;1;1;39;6;10_13_1_1_39_6
;10;13;1;1;39;7;10_13_1_1_39_7
;10;13;1;1;6;2;10_13_1_1_6_2
;10;13;1;20;31;30;10_13_1_20_31_30
;10;13;1;20;6;25;10_13_1_20_6_25
;10;13;11;1;39;11;10_13_11_1_39_11
;10;13;11;1;39;12;10_13_11_1_39_12
;10;13;12;1;34;2;10_13_12_1_34_2
;10;13;12;1;34;7;10_13_12_1_34_7
;10;13;12;20;5;22;10_13_12_20_5_22
;10;13;12;20;5;23;10_13_12_20_5_23
;10;13;12;20;7;7;10_13_12_20_7_7
;10;13;12;3;18;11;10_13_12_3_18_11
;10;13;12;3;18;9;10_13_12_3_18_9
;10;13;12;3;20;17;10_13_12_3_20_17
;10;13;12;5;22;29;10_13_12_5_22_29
;10;13;12;7;19;23;10_13_12_7_19_23
;10;13;12;7;20;6;10_13_12_7_20_6
;10;13;13;1;19;8;10_13_13_1_19_8
;10;13;13;1;20;12;10_13_13_1_20_12
;10;13;13;7;19;24;10_13_13_7_19_24
;10;13;14;10;12;11;10_13_14_10_12_11
;10;13;14;17;7;8;10_13_14_17_7_8
;10;13;14;5;22;25;10_13_14_5_22_25
;10;13;14;5;22;27;10_13_14_5_22_27
;10;13;14;7;20;5;10_13_14_7_20_5
;10;13;15;26;23;17;10_13_15_26_23_17
;10;13;18;1;37;23;10_13_18_1_37_23
;10;13;18;1;37;3;10_13_18_1_37_3
;10;13;18;1;37;32;10_13_18_1_37_32
;10;13;18;19;45;13;10_13_18_19_45_13
;10;13;18;19;45;14;10_13_18_19_45_14
;10;13;18;7;5;30;10_13_18_7_5_30
;10;13;19;10;1;11;10_13_19_10_1_11
;10;13;19;10;1;2;10_13_19_10_1_2
;10;13;19;17;4;1;10_13_19_17_4_1
;10;13;19;18;2;12;10_13_19_18_2_12
;10;13;19;18;42;6;10_13_19_18_42_6
;10;13;19;24;2;37;10_13_19_24_2_37
;10;13;19;6;7;6;10_13_19_6_7_6
;10;13;19;9;4;12;10_13_19_9_4_12
;10;13;2;11;21;4;10_13_2_11_21_4
;10;13;2;22;5;8;10_13_2_22_5_8
;10;13;2;47;7;10;10_13_2_47_7_10
;10;13;20;1;34;2;10_13_20_1_34_2
;10;13;20;1;46;15;10_13_20_1_46_15
;10;13;20;20;26;24;10_13_20_20_26_24
;10;13;20;45;12;19;10_13_20_45_12_19
;10;13;21;10;12;10;10_13_21_10_12_10
;10;13;21;10;12;5;10_13_21_10_12_5
;10;13;21;10;3;28;10_13_21_10_3_28
;10;13;21;10;3;29;10_13_21_10_3_29
;10;13;21;1;34;7;10_13_21_1_34_7
;10;13;21;19;101;8;10_13_21_19_101_8
;10;13;21;9;2;22;10_13_21_9_2_22
;10;13;21;9;2;25;10_13_21_9_2_25
;10;13;21;9;2;29;10_13_21_9_2_29
;10;13;22;1;24;50;10_13_22_1_24_50
;10;13;22;1;31;24;10_13_22_1_31_24
;10;13;22;1;31;29;10_13_22_1_31_29
;10;13;22;20;10;18;10_13_22_20_10_18
;10;13;22;20;25;9;10_13_22_20_25_9
;10;13;22;20;26;24;10_13_22_20_26_24
;10;13;22;20;27;4;10_13_22_20_27_4
;10;13;22;20;27;6;10_13_22_20_27_6
;10;13;22;21;7;9;10_13_22_21_7_9
;10;13;22;3;19;17;10_13_22_3_19_17
;10;13;22;3;19;18;10_13_22_3_19_18
;10;13;22;40;18;15;10_13_22_40_18_15
;10;13;22;49;4;26;10_13_22_49_4_26
;10;13;22;49;4;31;10_13_22_49_4_31
;10;13;22;62;2;11;10_13_22_62_2_11
;10;13;22;62;2;9;10_13_22_62_2_9
;10;13;22;62;3;15;10_13_22_62_3_15
;10;13;23;11;1;19;10_13_23_11_1_19
;10;13;23;11;1;25;10_13_23_11_1_25
;10;13;23;11;1;9;10_13_23_11_1_9
;10;13;23;12;3;4;10_13_23_12_3_4
;10;13;23;1;38;12;10_13_23_1_38_12
;10;13;23;1;38;13;10_13_23_1_38_13
;10;13;23;14;26;10;10_13_23_14_26_10
;10;13;23;9;25;2;10_13_23_9_25_2
;10;13;23;9;25;36;10_13_23_9_25_36
;10;13;23;9;25;4;10_13_23_9_25_4
;10;13;23;9;25;7;10_13_23_9_25_7
;10;13;24;10;11;15;10_13_24_10_11_15
;10;13;24;10;11;8;10_13_24_10_11_8
;10;13;24;19;12;2;10_13_24_19_12_2
;10;13;24;19;55;21;10_13_24_19_55_21
;10;13;24;24;41;6;10_13_24_24_41_6
;10;13;24;24;41;7;10_13_24_24_41_7
;10;13;25;10;14;22;10_13_25_10_14_22
;10;13;25;1;19;2;10_13_25_1_19_2
;10;13;25;1;19;3;10_13_25_1_19_3
;10;13;25;42;14;23;10_13_25_42_14_23
;10;13;25;42;24;29;10_13_25_42_24_29
;10;13;25;44;16;15;10_13_25_44_16_15
;10;13;25;7;19;10;10_13_25_7_19_10
;10;13;25;7;19;7;10_13_25_7_19_7
;10;13;25;8;2;4;10_13_25_8_2_4
;10;13;26;10;11;13;10_13_26_10_11_13
;10;13;26;10;11;15;10_13_26_10_11_15
;10;13;26;10;20;9;10_13_26_10_20_9
;10;13;26;10;3;27;10_13_26_10_3_27
;10;13;26;19;55;21;10_13_26_19_55_21
;10;13;27;20;26;24;10_13_27_20_26_24
;10;13;27;20;26;26;10_13_27_20_26_26
;10;13;28;10;11;13;10_13_28_10_11_13
;10;13;28;10;11;15;10_13_28_10_11_15
;10;13;28;11;20;16;10_13_28_11_20_16
;10;13;28;1;19;32;10_13_28_1_19_32
;10;13;28;1;19;35;10_13_28_1_19_35
;10;13;28;17;1;10;10_13_28_17_1_10
;10;13;28;19;104;15;10_13_28_19_104_15
;10;13;28;1;9;21;10_13_28_1_9_21
;10;13;28;21;10;19;10_13_28_21_10_19
;10;13;28;2;1;16;10_13_28_2_1_16
;10;13;28;2;1;17;10_13_28_2_1_17
;10;13;28;21;9;7;10_13_28_21_9_7
;10;13;28;27;5;2;10_13_28_27_5_2
;10;13;28;27;5;30;10_13_28_27_5_30
;10;13;28;27;5;6;10_13_28_27_5_6
;10;13;28;34;1;10;10_13_28_34_1_10
;10;13;28;42;21;34;10_13_28_42_21_34
;10;13;28;4;22;16;10_13_28_4_22_16
;10;13;28;4;22;17;10_13_28_4_22_17
;10;13;28;44;5;29;10_13_28_44_5_29
;10;13;28;6;1;9;10_13_28_6_1_9
;10;13;28;7;19;22;10_13_28_7_19_22
;10;13;28;7;19;6;10_13_28_7_19_6
;10;13;28;7;19;9;10_13_28_7_19_9
;10;13;28;8;3;7;10_13_28_8_3_7
;10;13;28;9;22;17;10_13_28_9_22_17
;10;13;28;9;22;18;10_13_28_9_22_18
;10;13;28;9;25;36;10_13_28_9_25_36
;10;13;28;9;25;38;10_13_28_9_25_38
;10;13;28;9;28;10;10_13_28_9_28_10
;10;13;28;9;28;13;10_13_28_9_28_13
;10;13;29;10;18;9;10_13_29_10_18_9
;10;13;29;11;1;33;10_13_29_11_1_33
;10;13;29;11;21;11;10_13_29_11_21_11
;10;13;29;11;21;13;10_13_29_11_21_13
;10;13;29;12;1;12;10_13_29_12_1_12
;10;13;29;12;1;9;10_13_29_12_1_9
;10;13;29;1;36;24;10_13_29_1_36_24
;10;13;29;20;29;12;10_13_29_20_29_12
;10;13;29;3;19;19;10_13_29_3_19_19
;10;13;29;33;7;3;10_13_29_33_7_3
;10;13;29;9;22;18;10_13_29_9_22_18
;10;13;29;9;22;19;10_13_29_9_22_19
;10;13;3;10;13;32;10_13_3_10_13_32
;10;13;3;10;14;19;10_13_3_10_14_19
;10;13;3;10;14;2;10_13_3_10_14_2
;10;13;3;10;14;20;10_13_3_10_14_20
;10;13;3;1;3;1;10_13_3_1_3_1
;10;13;3;1;38;1;10_13_3_1_38_1
;10;13;3;1;38;20;10_13_3_1_38_20
;10;13;3;17;5;10;10_13_3_17_5_10
;10;13;3;17;5;14;10_13_3_17_5_14
;10;13;3;17;6;13;10_13_3_17_6_13
;10;13;3;20;19;6;10_13_3_20_19_6
;10;13;3;24;4;22;10_13_3_24_4_22
;10;13;3;46;3;19;10_13_3_46_3_19
;10;13;3;59;3;15;10_13_3_59_3_15
;10;13;3;7;14;20;10_13_3_7_14_20
;10;13;3;9;16;9;10_13_3_9_16_9
;10;13;31;10;1;11;10_13_31_10_1_11
;10;13;31;10;12;16;10_13_31_10_12_16
;10;13;31;10;3;31;10_13_31_10_3_31
;10;13;31;1;37;29;10_13_31_1_37_29
;10;13;31;1;37;34;10_13_31_1_37_34
;10;13;31;18;1;20;10_13_31_18_1_20
;10;13;31;6;7;6;10_13_31_6_7_6
;10;13;32;10;13;3;10_13_32_10_13_3
;10;13;32;1;27;41;10_13_32_1_27_41
;10;13;32;19;7;14;10_13_32_19_7_14
;10;13;32;20;24;11;10_13_32_20_24_11
;10;13;32;20;24;12;10_13_32_20_24_12
;10;13;32;9;16;9;10_13_32_9_16_9
;10;13;33;10;19;19;10_13_33_10_19_19
;10;13;34;10;13;37;10_13_34_10_13_37
;10;13;34;10;13;38;10_13_34_10_13_38
;10;13;34;1;4;14;10_13_34_1_4_14
;10;13;34;1;4;8;10_13_34_1_4_8
;10;13;34;20;28;17;10_13_34_20_28_17
;10;13;34;30;5;19;10_13_34_30_5_19
;10;13;36;10;12;21;10_13_36_10_12_21
;10;13;36;10;13;15;10_13_36_10_13_15
;10;13;36;10;18;33;10_13_36_10_18_33
;10;13;37;10;13;34;10_13_37_10_13_34
;10;13;37;10;14;23;10_13_37_10_14_23
;10;13;37;10;14;32;10_13_37_10_14_32
;10;13;37;10;3;3;10_13_37_10_3_3
;10;13;37;13;3;2;10_13_37_13_3_2
;10;13;38;10;14;23;10_13_38_10_14_23
;10;13;38;10;14;32;10_13_38_10_14_32
;10;13;38;10;15;8;10_13_38_10_15_8
;10;13;39;10;12;19;10_13_39_10_12_19
;10;13;39;10;12;23;10_13_39_10_12_23
;10;13;39;1;24;67;10_13_39_1_24_67
;10;13;39;1;31;30;10_13_39_1_31_30
;10;13;39;1;37;35;10_13_39_1_37_35
;10;13;39;1;38;12;10_13_39_1_38_12
;10;13;39;19;119;20;10_13_39_19_119_20
;10;13;39;19;84;2;10_13_39_19_84_2
;10;13;39;50;2;26;10_13_39_50_2_26
;10;13;39;5;28;32;10_13_39_5_28_32
;10;13;4;11;21;7;10_13_4_11_21_7
;10;13;4;17;5;13;10_13_4_17_5_13
;10;13;4;17;5;14;10_13_4_17_5_14
;10;13;4;23;3;9;10_13_4_23_3_9
;10;13;4;24;8;12;10_13_4_24_8_12
;10;13;4;3;18;9;10_13_4_3_18_9
;10;13;4;3;20;17;10_13_4_3_20_17
;10;13;4;33;7;3;10_13_4_33_7_3
;10;13;4;42;12;32;10_13_4_42_12_32
;10;13;5;10;16;21;10_13_5_10_16_21
;10;13;5;10;17;4;10_13_5_10_17_4
;10;13;5;19;50;18;10_13_5_19_50_18
;10;13;5;19;50;19;10_13_5_19_50_19
;10;13;5;20;19;27;10_13_5_20_19_27
;10;13;5;41;6;24;10_13_5_41_6_24
;10;13;5;41;6;25;10_13_5_41_6_25
;10;13;5;44;23;15;10_13_5_44_23_15
;10;13;6;1;18;6;10_13_6_1_18_6
;10;13;6;40;13;33;10_13_6_40_13_33
;10;13;9;1;45;1;10_13_9_1_45_1
;10;13;9;43;3;20;10_13_9_43_3_20
;10;13;9;7;3;19;10_13_9_7_3_19
;10;1;4;13;10;1;10_1_4_13_10_1
;10;1;4;13;10;6;10_1_4_13_10_6
;10;1;4;9;31;1;10_1_4_9_31_1
;10;1;4;9;31;6;10_1_4_9_31_6
;10;1;4;9;4;16;10_1_4_9_4_16
;10;14;1;10;13;39;10_14_1_10_13_39
;10;14;1;10;18;33;10_14_1_10_18_33
;10;14;1;10;19;2;10_14_1_10_19_2
;10;14;1;10;19;4;10_14_1_10_19_4
;10;14;1;10;2;18;10_14_1_10_2_18
;10;14;1;13;2;16;10_14_1_13_2_16
;10;14;1;20;29;26;10_14_1_20_29_26
;10;14;11;11;1;52;10_14_11_11_1_52
;10;14;11;1;14;22;10_14_11_1_14_22
;10;14;11;1;24;2;10_14_11_1_24_2
;10;14;11;1;24;3;10_14_11_1_24_3
;10;14;11;1;31;50;10_14_11_1_31_50
;10;14;11;24;4;2;10_14_11_24_4_2
;10;14;11;40;10;30;10_14_11_40_10_30
;10;14;11;4;35;19;10_14_11_4_35_19
;10;14;11;4;35;21;10_14_11_4_35_21
;10;14;11;4;35;27;10_14_11_4_35_27
;10;14;11;44;27;34;10_14_11_44_27_34
;10;14;11;5;19;10;10_14_11_5_19_10
;10;14;11;5;19;4;10_14_11_5_19_4
;10;14;11;6;20;3;10_14_11_6_20_3
;10;14;11;6;20;6;10_14_11_6_20_6
;10;14;11;9;14;45;10_14_11_9_14_45
;10;14;11;9;20;42;10_14_11_9_20_42
;10;14;11;9;28;10;10_14_11_9_28_10
;10;14;12;1;18;27;10_14_12_1_18_27
;10;14;12;1;18;32;10_14_12_1_18_32
;10;14;12;1;44;18;10_14_12_1_44_18
;10;14;12;24;12;1;10_14_12_24_12_1
;10;14;12;44;26;1;10_14_12_44_26_1
;10;14;12;9;25;24;10_14_12_9_25_24
;10;14;13;10;12;7;10_14_13_10_12_7
;10;14;13;10;13;37;10_14_13_10_13_37
;10;14;13;10;13;38;10_14_13_10_13_38
;10;14;13;10;7;8;10_14_13_10_7_8
;10;14;13;11;20;40;10_14_13_11_20_40
;10;14;13;11;20;42;10_14_13_11_20_42
;10;14;13;42;7;42;10_14_13_42_7_42
;10;14;13;42;7;44;10_14_13_42_7_44
;10;14;13;7;20;2;10_14_13_7_20_2
;10;14;14;10;11;25;10_14_14_10_11_25
;10;14;14;18;14;12;10_14_14_18_14_12
;10;14;14;18;14;14;10_14_14_18_14_14
;10;14;14;18;14;7;10_14_14_18_14_7
;10;14;14;18;30;23;10_14_14_18_30_23
;10;14;14;18;34;15;10_14_14_18_34_15
;10;14;14;18;34;19;10_14_14_18_34_19
;10;14;14;19;22;14;10_14_14_19_22_14
;10;14;14;19;58;7;10_14_14_19_58_7
;10;14;14;19;79;3;10_14_14_19_79_3
;10;14;14;19;90;10;10_14_14_19_90_10
